,Sub_63,Sub_67,Sub_177,Sub_240,Sub_634,Sub_668,Sub_852,Sub_934,Sub_973,Sub_1000,Sub_1076,Sub_1107,Sub_1161,Sub_1263,Sub_1505,Sub_1682,Sub_1786,Sub_1820,Sub_1990,Sub_2019,Sub_2032,Sub_2146,Sub_2179,Sub_2189,Sub_2195,Sub_2201,Sub_2247,Sub_2355,Sub_2458,Sub_2466,Sub_2546,Sub_2704,Sub_2752,Sub_2754,Sub_2975,Sub_3043,Sub_3115,Sub_3176,Sub_3207,Sub_3213,Sub_3222,Sub_3253,Sub_3400,Sub_3455,Sub_3460,Sub_3490,Sub_3561,Sub_3576,Sub_3753,Sub_3901,Sub_4020,Sub_4222,Sub_4360,Sub_4512,Sub_5121,Sub_5412,Sub_5585,Sub_5715
3/1/2011,0.412003462,0.428204975,0.038238921,0.090424462,0.08027155,0.233098932,0.071652597,0.118385627,0.050700629,0.388681104,0.127438286,0.685433385,0.13113988,0.13149157,0.139359697,0.201213265,0.121274081,0.124011996,0.163414295,0.080200037,0.101798575,0.094240005,0.081916956,0.702065877,0.078302664,0.094489812,0.231599148,0.257388974,0.194703465,0.097287514,0.672586918,0.093630459,0.728665126,0.074908866,0.059603736,0.174042158,0.295508396,0.194240464,0.183212874,0.684958845,0.42581062,0.075602228,0.564489399,0.05384358,0.292733754,0.09332227,0.055992847,0.106625784,0.155236352,0.29263718,0.240901466,0.350832549,0.04133207,0.245949986,0.100403458,0.101840396,0.315929675,0.086828034
4/1/2011,0.820534588,0.715683193,0.53129258,0.57255208,0.533186163,0.653408517,0.42280875,0.661188906,0.539473674,0.553594145,0.666204133,1.303902382,0.514435559,0.596277595,0.556385322,0.515754993,0.632076871,0.667124876,0.547999514,0.570368882,0.484928136,0.645868369,0.414677735,1.200792979,0.565759603,0.67810742,0.447346182,0.799405425,0.708498694,0.57480837,1.179745339,0.626336391,1.677245061,0.518176092,0.54796683,0.544918989,0.618718808,0.611091816,0.598052787,1.36893127,0.758227481,0.524706813,0.979137122,0.394296342,0.74872362,0.495700397,0.355871885,0.633344044,0.608028854,0.844816857,0.610007485,0.573601939,0.340070511,0.375506199,0.522324688,0.6341304,0.661641454,0.675387973
5/1/2011,1.556180712,2.458265922,1.532576871,1.184862337,1.792728257,1.265854244,1.380098402,1.512612338,2.065423688,1.805345174,1.754012554,4.303412435,1.055909182,1.187927621,1.619675391,1.656243452,1.59980697,1.485561966,1.167100663,1.803737992,1.135715971,1.768887825,1.293078599,4.065055495,1.275885533,1.557875912,1.438344004,1.519187944,1.201244909,1.135962762,4.359643885,1.468730112,4.3708472,1.294543741,1.789311639,1.223390357,1.781404066,1.375733395,2.00423759,4.262053587,2.781641051,1.353373376,1.760725469,1.394144838,1.523960147,1.096555343,1.159604069,1.883344687,1.214193576,1.303135542,1.732016123,1.69197556,1.068933882,1.515600439,1.0365571,1.8738663,1.278787204,1.648655176
6/1/2011,4.081445077,2.844391294,3.247818936,3.761870546,4.516333105,2.601246609,4.151340879,4.204160219,4.336562343,2.900007694,4.867104428,5.1303664,2.682117772,4.032438983,2.964613225,3.054432357,4.415417485,4.188871742,3.82974515,4.522710112,3.506999218,4.456543866,3.764755963,4.725516818,3.769107652,3.23933352,2.275153055,4.226555001,2.734106737,3.77944202,5.065568433,4.481362769,4.50909919,3.622936892,4.255323714,3.887203889,3.082958983,3.52294454,3.363636975,4.83623647,3.31759628,3.936502698,3.32091274,3.929191185,4.277744477,3.268837659,3.896711461,4.792595657,3.389565235,2.213239524,3.161251275,2.194821003,3.530345445,2.271704785,3.991239009,4.529570393,3.266155936,4.394435889
7/1/2011,3.809466735,3.605870825,4.362135565,5.153498804,4.746063942,3.466719098,5.250631158,4.290419524,5.019055683,3.378490389,4.898157868,5.521270624,3.859097793,5.121403007,4.223578924,3.817641033,4.584266378,4.413243853,5.201170828,5.010708225,4.994141562,4.362832213,5.146514558,4.908099573,5.249913967,4.137716218,3.307717,4.789984368,3.677469968,4.931626301,5.225035006,4.853728994,4.597830001,4.209060677,5.006480842,5.275173275,4.333370216,4.752307423,4.209595205,5.105022577,3.412672118,5.400125099,4.215941797,5.349604705,4.773579785,5.274027546,5.3203183,4.960168776,5.006817783,2.993645068,4.276981598,2.918751295,4.904769466,3.442099882,5.128838324,4.888031715,4.819755204,4.858580477
8/1/2011,4.212589849,3.307434781,4.7161778,4.75179132,5.11871619,3.373881391,4.998328096,4.5303228,5.058847895,3.366870293,5.212667869,5.134546919,3.657042069,4.443224009,4.617059675,3.956924477,4.874849217,4.597467444,4.439888047,4.966112177,4.68619794,4.775602396,4.597700781,4.672520994,5.024975372,4.318024419,3.411582451,4.663578582,3.60124369,4.273947371,5.019980744,5.014704738,4.143081369,4.431753423,5.177036872,4.470213601,4.334140085,4.024699363,4.725832681,4.702057857,3.12923405,4.739410325,4.37557675,4.978907296,4.798200784,4.357160458,5.09771944,5.13018884,4.384206912,3.168481027,4.565417941,2.667580308,4.513023123,3.671932651,4.24365571,4.950131954,4.199793059,5.021965301
9/1/2011,2.771250055,2.248472255,2.91167009,2.818551406,3.112208946,2.443415684,3.677847403,2.742569575,3.267532022,1.743464508,3.528087439,3.591740545,2.06487847,2.436549173,3.072622742,2.656972677,3.057379011,2.765114448,2.471555768,3.185455925,2.949688385,2.808839798,2.853894731,3.371193727,2.637326518,2.611195754,2.120461514,2.729280572,2.102282708,2.594122158,3.512746473,3.14835158,2.975081386,2.321834161,3.11329396,2.896968723,3.083110035,2.470560971,3.155730518,3.175195902,2.072340501,2.745769787,2.911329683,3.635437741,2.959503524,2.847315939,3.364013878,3.152898148,2.862549332,1.968188045,3.018596019,1.466713626,2.538305845,2.363583191,2.51840914,3.07523411,3.008338226,3.063920335
10/1/2011,0.784603028,0.666574494,0.7847939,0.680457039,0.650282481,0.89711366,0.664607495,0.763380688,0.703194315,0.597999242,0.653715065,1.686918273,0.719590032,0.725104261,0.936472549,0.796919128,0.628481531,0.682737154,0.652505824,0.678275447,0.656224267,0.72233372,0.650563623,1.564222411,0.635063374,0.838246958,0.697461149,0.818436954,0.824320528,0.719139875,1.474755434,0.705888966,1.702368335,0.654378181,0.667525502,0.620524781,0.917715617,0.678541246,0.901989133,1.312443582,0.838957342,0.609308876,1.399925559,0.622024887,0.758752514,0.703048834,0.594813055,0.651003621,0.750007943,1.073745407,0.895139933,0.512457735,0.559643931,0.680735431,0.601868782,0.698612248,1.067001514,0.727371524
11/1/2011,0.672557547,0.362152979,0.473201205,0.513266446,0.470132989,0.66098037,0.460438748,0.633992395,0.402572546,0.308269342,0.444270423,0.618773724,0.540923479,0.516466452,0.49104461,0.461871146,0.454967389,0.544627238,0.521656015,0.421433495,0.479758676,0.468734763,0.540529163,0.589756284,0.461154275,0.598946474,0.423013402,0.538330294,0.581161728,0.49875234,0.5815894,0.467828932,0.692612255,0.443071056,0.423336264,0.505981992,0.482207938,0.506265789,0.532017871,0.603002677,0.434302191,0.465454639,1.042242952,0.394652838,0.559763241,0.508567572,0.374279361,0.43494695,0.582611895,0.869237613,0.484425748,0.260226762,0.326991152,0.368774247,0.442324187,0.478000369,0.952973527,0.449668129
12/1/2011,0.438307284,0.242169874,0.277801195,0.614382884,0.349389172,0.645368118,0.684852349,0.395307647,0.24294505,0.246871794,0.45997865,0.479633845,0.926225113,0.751264176,0.229668436,0.186489411,0.278886071,0.32268398,0.761789932,0.400972986,0.758511784,0.322961419,0.67568108,0.471346603,0.589069747,0.327076317,0.282939378,0.391300405,0.566240419,0.709678449,0.496661505,0.2851183,0.496673018,0.427491559,0.277703625,0.751885948,0.34799798,0.804288255,0.222526793,0.511652594,0.330994347,0.569233701,0.691570874,0.591609125,0.595410982,0.735628925,0.488970209,0.351237175,0.850599683,0.853400041,0.344539458,0.192043826,0.543557894,0.290491535,0.712962026,0.340898307,1.508556195,0.333770826
1/1/2012,0.345329188,0.327544248,0.271692066,0.318659497,0.199689657,0.504976406,0.30813755,0.228207728,0.246248937,0.222584598,0.250063006,0.574907811,0.395638275,0.447189023,0.166439387,0.18821205,0.208593725,0.240783983,0.338506978,0.206133508,0.338930391,0.139847946,0.321889961,0.537844197,0.281156444,0.31517902,0.131226752,0.331965508,0.395713699,0.443637483,0.557554708,0.190129044,0.547996292,0.322997427,0.178223023,0.320601703,0.203740559,0.425801792,0.246171084,0.514618628,0.343542171,0.262166807,0.867894237,0.294140656,0.484924343,0.275253852,0.198841475,0.203375308,0.371796587,0.503481173,0.222959876,0.21170434,0.230113063,0.137374485,0.280601883,0.250450593,0.635515033,0.233571757
2/1/2012,0.338137572,0.364432881,0.226897832,0.368560661,0.223258483,0.522551271,0.315389005,0.24675258,0.195998694,0.304479179,0.262450883,0.623851649,0.30560044,0.430252137,0.221957488,0.247133582,0.265521753,0.288479918,0.392680052,0.213192791,0.229004032,0.215710017,0.263111634,0.608327809,0.369188175,0.323644809,0.135037226,0.389540996,0.438168958,0.419162811,0.607559178,0.207565244,0.61094898,0.476337999,0.220542909,0.306477058,0.241673286,0.51084226,0.314490464,0.534595569,0.385232904,0.341464062,0.894860043,0.27259843,0.473516912,0.208468282,0.129089119,0.297172933,0.318027384,0.562901658,0.277521941,0.255951018,0.144618259,0.123721935,0.245165185,0.321524935,0.49485533,0.255918037
3/1/2012,0.636354677,0.576866437,0.384198325,0.412242986,0.441781902,0.727425127,0.431914115,0.45172727,0.340977013,0.542792645,0.411641856,0.907304365,0.489592517,0.433327464,0.468877878,0.517752078,0.369368723,0.41588264,0.406816487,0.395580165,0.449159464,0.3815984,0.463137142,0.800675374,0.347130421,0.46004826,0.462533964,0.536134735,0.520480431,0.438896216,0.848937957,0.389550689,1.045102676,0.385615644,0.467001323,0.408931489,0.580537321,0.479961426,0.541738651,0.898730393,0.672849283,0.350136036,1.07309035,0.382674614,0.589420411,0.45890284,0.397364278,0.375301559,0.409820734,0.898054423,0.559463815,0.468827965,0.386447183,0.469084839,0.338716892,0.40451709,0.693737767,0.408730409
4/1/2012,1.13362548,1.521702557,0.951128724,0.830033338,0.960710918,1.010522739,0.760180027,1.043016753,0.952009725,0.991080358,0.871348445,3.360941461,0.789463276,0.862693328,1.265200296,1.204771796,0.874063617,0.941770697,0.796666101,0.816833877,0.72363232,0.971410142,0.767541631,3.440446886,0.759496592,1.097147695,1.075210439,1.045769821,0.967710373,0.881110278,2.738746916,0.921461712,4.397332301,0.742144036,0.970053657,0.776334515,1.224225253,0.890856992,1.158569889,3.407077118,2.300374016,0.725331169,1.569072338,0.737364943,1.075986153,0.781251441,0.687738048,0.953683615,0.920522851,1.23585228,1.124224953,1.043341623,0.677362332,1.064378954,0.702834095,0.969227663,1.308056371,0.916972971
5/1/2012,3.054373783,3.210439842,2.577690585,2.573089036,3.758616804,1.809873637,2.679612403,3.24532473,3.98425979,2.390212028,3.526969319,5.334772604,1.391941575,2.181404198,2.735987416,2.882123043,3.583038042,3.236627757,2.360538417,3.349177448,1.889235241,3.424073051,2.137934704,4.840524968,1.982342184,2.442625856,2.144676661,2.9447087,1.643954585,2.332889735,5.048478574,3.404443661,4.821192384,1.953002251,3.958586488,2.501218865,3.066790707,2.255285752,3.14397646,4.825216485,3.05304635,2.225727779,2.939685048,2.928548656,2.5641648,1.949906954,2.412284387,3.860115712,2.077458364,1.706407303,3.078337176,1.84291602,1.713162259,2.210816947,2.185380345,3.858248282,2.376426595,3.375644489
6/1/2012,4.337449508,3.60311806,3.826912155,4.777101363,5.177722899,3.398756558,4.996076431,4.925045825,5.038472675,3.06671413,5.180639694,5.079747029,3.222600927,4.505352805,3.740435995,3.431417143,5.177781287,4.918771852,4.357148249,4.973332769,4.526711378,5.003523179,4.488698829,4.479755749,3.944706165,3.511875293,2.981010782,4.749071159,3.357339225,4.429920561,4.819163741,4.956492092,4.156593516,3.724139026,5.019204044,4.332012901,3.874425317,4.161975337,4.162286051,4.492026425,3.126876262,4.560743491,4.338815643,5.144913111,4.834381918,4.735300108,5.075849216,5.170957952,4.252650628,2.943952431,4.027519253,2.433387713,4.362472661,3.188468288,4.032880801,5.263020263,4.387999848,5.171762452
7/1/2012,4.515339772,3.682680792,4.51537791,4.836377464,5.120124952,3.462038278,4.914824368,4.805701914,4.947228059,2.951345816,5.141051832,4.506580146,3.854045802,4.699095708,4.437722327,3.648197064,4.673771204,4.636035476,4.371872326,4.93217107,4.747099054,4.888821192,4.895645382,4.430484479,4.920054988,3.962689819,3.201105864,4.975426985,3.64925838,4.62180904,4.412932327,5.041672328,3.711166044,4.515444419,5.0589847,4.446184839,3.896986381,4.313260159,4.322272086,3.538286984,2.593487533,4.936775086,4.201046507,5.213070731,4.979962541,4.885026322,5.142484869,5.093576487,4.364129508,2.720542382,3.899667862,2.256319167,4.601909134,3.381530867,4.298608689,4.980238895,4.448325235,5.151370292
8/1/2012,4.33105979,3.105174526,4.307815197,4.297881364,5.131501565,3.09227615,4.601635001,4.623135596,4.942605966,2.490449231,5.309268569,4.536044375,3.243247809,4.316124124,4.324526025,3.577904144,4.951842561,4.613952866,4.222122266,4.845556657,4.042641949,4.405566539,4.20339041,4.041882691,4.597830058,3.386229718,3.028336556,4.411680151,3.065298453,4.176140233,4.346530056,5.022943414,3.720791322,3.630048362,5.121328154,4.3675069,4.298819357,3.732798347,4.210391694,3.419615233,2.121187304,4.512405615,4.193366691,4.886790241,4.753121672,4.011526174,4.853448283,4.870697247,4.124351374,2.677508559,3.934930749,1.893797179,3.834482075,3.290220554,4.148046577,5.051628877,4.074458007,4.674213324
9/1/2012,2.529380981,2.418214841,2.480947998,2.235102735,2.943308114,2.22610858,2.580935553,2.59181083,3.337304873,2.173410915,3.523862221,3.89018734,1.547743591,2.181681304,2.488644641,2.127570593,2.987992484,2.568326857,2.188066181,2.594387624,1.84333357,2.282684499,1.928038161,3.983958413,2.155151797,1.69911976,1.640548127,2.552697895,1.944417411,2.157924692,4.06606334,2.871079869,3.374875202,1.890489653,2.80978854,2.124501735,3.222601639,1.879997678,2.64197619,3.573309807,1.922747072,2.203275304,3.032651891,2.390997943,2.734335361,2.145969346,2.109993619,2.715480406,2.157896178,2.052763099,3.012826072,1.643922202,1.548136475,1.838039941,1.891356787,2.397017426,2.412821,2.77511178
10/1/2012,0.655590025,0.728528291,0.577037569,0.526947137,0.569311801,0.786603212,0.410135419,0.660826106,0.539237156,0.805217888,0.574693635,1.732388513,0.442710219,0.566562217,0.638063619,0.576486362,0.544906875,0.58535197,0.499258004,0.530481601,0.40442112,0.558075404,0.370478534,1.826830485,0.456508984,0.588770133,0.569521581,0.642218436,0.678074488,0.577738023,1.670697015,0.603577848,1.85440485,0.545911987,0.535303933,0.50470846,0.745992889,0.519223896,0.613582367,1.785483838,1.101278897,0.433945854,1.228891045,0.335369352,0.66949487,0.3282727,0.346963074,0.52464944,0.616067233,1.018050572,0.732800313,0.777521603,0.306272739,0.525983122,0.465340163,0.54299911,0.714615897,0.531201295
11/1/2012,0.642774617,0.392884233,0.40610994,0.404939173,0.499222549,0.700656624,0.372573711,0.628337591,0.406069059,0.397941706,0.39120812,0.660793123,0.429302099,0.40060678,0.43525159,0.406748792,0.448874207,0.502281303,0.421639369,0.348976576,0.295819703,0.421472958,0.337273076,0.735924254,0.3582604,0.537600455,0.393845522,0.538536964,0.501908469,0.381577875,0.713640574,0.45059488,0.837395392,0.362332054,0.490060388,0.369684369,0.496465187,0.436963928,0.441515957,0.704574994,0.532061665,0.355455179,1.13349486,0.295885112,0.571390003,0.337541994,0.237542904,0.414928538,0.391511874,0.906626813,0.519534008,0.366571082,0.256423179,0.357436007,0.34869211,0.460259592,0.679213934,0.418726776
12/1/2012,0.366658981,0.423585804,0.19030906,0.228759303,0.199791676,0.36735114,0.211704775,0.251692957,0.163148699,0.214902117,0.309193876,0.526414387,0.292437132,0.285489438,0.125058095,0.127173921,0.203130906,0.272327222,0.206326561,0.228236543,0.486887506,0.176108948,0.359287325,0.398983568,0.258441494,0.365083378,0.132672702,0.268218925,0.535888674,0.252055366,0.478324945,0.197446268,0.519932149,0.1958948,0.193780369,0.179959874,0.184134662,0.38197062,0.13640813,0.474108861,0.297727207,0.289923393,0.557206724,0.265185389,0.368178947,0.261849227,0.22800614,0.159127698,0.182977044,0.348154916,0.197021486,0.218533352,0.271006919,0.124027604,0.141521895,0.197349495,0.373111002,0.250673113
1/1/2013,0.55289787,0.302161778,0.208665259,0.229265654,0.346134318,0.369731175,0.175194674,0.391658357,0.224982665,0.282538965,0.27090476,0.576432914,0.174663318,0.288352906,0.134118819,0.156151238,0.367344872,0.400427657,0.207398103,0.206940054,0.298579953,0.325343932,0.261636925,0.478036975,0.123455235,0.226121752,0.117079536,0.489559736,0.348643239,0.245905967,0.543747323,0.306433719,0.577817457,0.212607479,0.280548845,0.17728402,0.147519685,0.316674078,0.196523735,0.511220686,0.29824677,0.171039075,0.868182539,0.272612523,0.505056886,0.250446943,0.164808645,0.348982861,0.178142794,0.348171909,0.144222404,0.225827355,0.144044684,0.126873363,0.103753844,0.395758067,0.351956452,0.368650161
2/1/2013,0.24015031,0.222240066,0.11621206,0.106884682,0.139178337,0.247479298,0.155261936,0.154020809,0.107154804,0.221053986,0.174728464,0.47994692,0.126501612,0.148321653,0.015402612,0.039144442,0.129137371,0.149111831,0.133824613,0.116624537,0.093721981,0.107939854,0.092010903,0.523241503,0.07171163,0.115984846,0.009287028,0.266378886,0.223365382,0.120721148,0.471190058,0.23311227,0.471436008,0.095657604,0.123192926,0.107874604,0.010715319,0.210290712,0.050992005,0.426201746,0.265982089,0.090472165,0.44173289,0.067470845,0.281842495,0.082729129,0.047039057,0.138383998,0.120418231,0.245140829,0.025292099,0.193963755,0.037502741,0.032464142,0.07533439,0.184994796,0.23034767,0.146841007
3/1/2013,0.264564978,0.365345782,0.056997904,0.07680555,0.124102941,0.22202817,0.070756059,0.141050844,0.077325413,0.320162072,0.149460851,0.634337304,0.140356411,0.102582793,0.00492495,0.029945381,0.127382955,0.141130179,0.106496568,0.082492319,0.051436209,0.10488974,0.090767454,0.609369566,0.041104089,0.103230478,0.05615917,0.278659852,0.211149052,0.078089411,0.606811444,0.111073462,0.688416362,0.075424595,0.11076942,0.101326365,0.072426884,0.164467804,0.017432985,0.653381821,0.337146931,0.057484954,0.415389332,0.046336495,0.331386509,0.068016542,0.038452765,0.144183782,0.101094386,0.258810668,0.064145216,0.279556864,0.029255957,0.067402601,0.055632901,0.164150942,0.249824273,0.130370577
4/1/2013,0.369349309,0.657816214,0.188256208,0.137460506,0.197681365,0.486970678,0.078616093,0.296407322,0.137346387,0.576411576,0.174139989,0.989342534,0.159246211,0.166557289,0.280335979,0.328152213,0.152631295,0.169232508,0.125436965,0.198337693,0.073354693,0.224397244,0.090604262,1.05375878,0.115998407,0.268885615,0.383278648,0.295742351,0.351524493,0.158740438,0.97141151,0.175599364,1.253354349,0.284401999,0.201215144,0.112786784,0.496025114,0.190441611,0.367189617,1.076822719,0.691580427,0.100525126,0.747718554,0.058207847,0.235812303,0.067335921,0.035527385,0.175726367,0.110457326,0.607251916,0.49150895,0.624824004,0.053291203,0.371700726,0.103738591,0.277665878,0.190520927,0.189271982
5/1/2013,1.604200953,1.986827955,0.966679687,0.742350829,1.429130374,1.032800178,0.850867909,1.291616773,1.300071256,1.421318953,1.097659821,2.796618375,0.712126325,0.762287268,0.917842331,1.033672773,1.233283709,1.244855217,0.690303323,0.994077151,0.702865873,1.249040154,0.725196769,3.403014423,0.645690056,0.935815279,1.290420049,1.22429577,0.812338175,0.820102843,2.906143652,1.202778041,3.39869175,0.690130249,1.524395179,0.723330779,1.803467781,0.856122056,1.273323788,2.728994173,2.165909045,0.742999841,1.409546119,0.718136956,1.206098546,0.686442563,0.663092254,1.255953582,0.789511095,1.216563969,1.718587404,1.41156166,0.64411106,1.27153534,0.695586239,1.205947856,0.898943612,1.259042857
6/1/2013,3.794504454,2.888236965,3.257448559,3.683890845,4.086632517,2.699824628,4.234636751,3.847899409,4.305691012,2.360621956,4.752413319,4.898546228,2.646695616,3.784700701,3.097606293,2.941562967,4.37554821,3.956761698,4.001844559,4.458885086,3.500260865,4.003596044,3.690227016,4.395988325,4.108476611,3.111156409,2.319695982,4.304201062,2.659342443,3.572171896,4.60925378,4.271402372,4.187843036,2.847218463,4.624838385,3.95552663,3.3353009,3.377279769,2.924608074,4.390095005,2.751209873,4.108774702,3.083616666,4.22098643,3.978310058,3.789043527,4.112827841,4.270623297,3.380528161,2.378349307,3.478119879,1.799715912,3.426662557,2.315487248,4.003093926,4.284451617,3.518906071,4.035851448
7/1/2013,4.35798386,3.603796572,3.82394102,4.802244087,4.572022314,3.503542963,4.736972722,4.568279215,4.582072273,3.339966846,4.904246723,4.601579113,3.584737085,4.685699091,4.046130821,3.335123679,4.778718116,4.492802692,4.489404561,4.260109224,4.017027447,4.169013882,4.848263412,4.17315442,4.844573376,3.256580785,3.20185626,4.369532768,3.401649592,4.434264195,4.772589427,4.586135935,4.122591101,4.031201867,4.418734481,4.514033591,3.998878584,3.964514312,3.806479745,4.293556057,2.91665138,4.914859795,4.237951084,5.161727264,4.469665391,4.31499742,4.406053546,4.410782956,4.23838637,3.224056148,3.693947925,2.475286602,3.932747396,3.448124975,4.732119674,4.374157741,4.334094717,4.492716314
8/1/2013,4.095142876,3.202822505,4.133216574,4.344860251,4.851588259,3.074609536,4.451419441,4.195240957,4.789704678,3.518802577,5.188470938,4.636143831,3.367927806,4.133448743,4.292627645,3.503951001,4.7198429,4.307760162,4.191794879,4.868973147,4.22267711,4.706207725,4.300620663,4.125489617,4.659159851,3.227464296,3.274786536,4.239540699,3.041679324,4.039254071,4.826589068,4.531886943,3.917867825,4.025050651,4.839577099,4.465985327,3.828773903,3.817624701,4.384328265,3.644746517,2.689746871,4.710477746,4.03854636,4.75331713,4.49884749,4.325659728,4.652459956,4.961410082,4.283849886,2.810408907,3.614170447,3.006566578,4.255572175,3.517350569,4.546118264,4.628967784,4.10967976,4.739637093
9/1/2013,2.971922984,2.727640132,2.900877433,3.051665288,3.784305692,2.108180482,3.143859121,3.175833533,3.626881498,2.886030127,3.923551891,4.300698425,2.009614712,2.68786743,3.240958332,2.359410801,3.499817531,3.365432415,2.460951062,3.461723561,2.747402346,3.042897962,2.668939939,3.829906982,3.333251859,2.332873401,2.468938834,3.044167467,2.172048896,2.717942242,4.32501704,3.300397969,3.863307883,2.86748624,3.709663522,2.648059773,3.241029246,2.430111248,2.789696579,3.870304429,2.800961538,3.005405058,3.027737397,3.182727505,3.015042731,2.635300108,3.220908862,3.403972643,2.626364873,1.943120771,2.809673137,2.320426281,2.463411653,2.453174036,2.528358253,3.400370597,2.922276777,3.152245305
10/1/2013,0.721004164,1.479137156,0.825808682,0.527106212,0.581811969,0.891763097,0.630407457,0.631823045,0.59120533,1.051019974,0.533080666,2.810518443,0.694001045,0.680945468,1.068130394,0.841428473,0.59689335,0.58303119,0.678047664,0.624535109,0.749593995,0.623137918,0.678476521,2.558832837,0.673802797,0.811789398,0.826754775,0.608953734,0.65001184,0.610302089,2.774257899,0.598484789,2.857597434,0.707970055,0.589426546,0.650012954,1.037962168,0.721620108,1.172299735,2.460445037,1.764778489,0.647084039,1.500666864,0.57433902,0.686674937,0.641390365,0.61593813,0.54191595,0.72574496,1.189089116,0.994107174,0.941813951,0.573129302,0.756125309,0.615188638,0.622456435,0.941327433,0.575450488
11/1/2013,0.466948781,0.480265743,0.541894815,0.437218416,0.351510245,0.638163618,0.463877497,0.398263317,0.418617592,0.375356212,0.499194141,0.649305635,0.606902682,0.480190201,0.500222221,0.473022621,0.343334567,0.362286565,0.455955525,0.432392421,0.468504248,0.443192858,0.482970186,0.629434336,0.425347274,0.532035854,0.421351063,0.58531084,0.600891069,0.477937388,0.634331741,0.436718145,0.712583519,0.437948638,0.386374543,0.428869119,0.562573919,0.446951009,0.487343489,0.672479439,0.523972592,0.419942371,1.073200648,0.414150201,0.590382506,0.400060041,0.374974208,0.45413507,0.551228376,1.007353801,0.538580283,0.317744083,0.393288653,0.387061498,0.429460288,0.395070678,0.779905767,0.428262718
12/1/2013,0.381603639,0.425926812,0.082487108,0.141711413,0.240094671,0.366797368,0.333342667,0.144421773,0.091898729,0.196891823,0.261570353,0.456762454,0.176007036,0.457312057,0.101620708,0.131862215,0.223275042,0.112852951,0.461760329,0.118137778,0.561958945,0.183626408,0.394216082,0.255126333,0.237775004,0.165791828,0.106941073,0.122831912,0.168416231,0.357635048,0.392368182,0.065741093,0.345528286,0.176823468,0.225151259,0.424783366,0.163192994,0.958326873,0.154514134,0.326412226,0.266012229,0.34041381,0.622645938,0.425635395,0.197316989,0.194977987,0.099792793,0.344221928,0.381996983,0.329751714,0.182889897,0.140909834,0.087918986,0.142513265,0.340131418,0.228878699,0.748834543,0.086889501
1/1/2014,0.384451757,0.286658182,0.240430186,0.148273552,0.247891037,0.382453524,0.256868575,0.221632662,0.209643649,0.171983882,0.245502638,0.540652028,0.24412984,0.375523386,0.032855639,0.061571533,0.237634488,0.221319597,0.274883249,0.200179527,0.328156396,0.231587172,0.236781114,0.490406666,0.186153501,0.308577007,0.025635639,0.310787259,0.246233489,0.261525516,0.510600899,0.202886187,0.470416592,0.371823897,0.294106248,0.280444663,0.070143018,0.335757214,0.102110008,0.460127484,0.243757066,0.260160118,0.693326249,0.347087548,0.292085241,0.168516081,0.112515666,0.295471152,0.298743091,0.413851081,0.077352217,0.172688601,0.133772292,0.080960917,0.212642503,0.29918754,0.613033762,0.164692091
2/1/2014,0.395961673,0.331215069,0.104493172,0.128147196,0.220764224,0.339836131,0.111511356,0.189081166,0.126742508,0.094798573,0.204328633,0.465865646,0.181039136,0.212099459,0.025667422,0.01593718,0.261482671,0.211553408,0.175583231,0.134878147,0.138537108,0.138678245,0.161875852,0.439012343,0.08605647,0.149287963,0.019438184,0.316812294,0.231898044,0.169146466,0.451982339,0.221968042,0.451665381,0.115748421,0.220882817,0.202967028,0.02497624,0.283436398,0.035253632,0.458862097,0.166731707,0.129826178,0.608052557,0.096448533,0.340890608,0.109034243,0.068426143,0.230424804,0.198752378,0.508563684,0.036251564,0.114409647,0.063803525,0.006724193,0.087564316,0.207498237,0.372348846,0.141367087
3/1/2014,0.328389117,0.369659087,0.040247049,0.065889968,0.103363839,0.355010583,0.069856724,0.130145087,0.049946601,0.33469172,0.104462995,0.754467516,0.147320905,0.090640497,0.070277214,0.122436599,0.130381514,0.098278266,0.105848707,0.034301787,0.058681745,0.138278371,0.082482979,0.641769968,0.034035006,0.109631998,0.168992502,0.213156716,0.144667743,0.075497077,0.71165216,0.09594818,0.677393356,0.048612558,0.083050902,0.10617993,0.223636911,0.154317245,0.141926417,0.645437534,0.400753205,0.063081854,0.550080924,0.098499616,0.243301222,0.075174598,0.039306184,0.084222052,0.125829856,0.417909444,0.230551482,0.295261552,0.039597485,0.163140125,0.053993221,0.136872545,0.313507879,0.091848309
4/1/2014,0.277158102,0.605769052,0.401132466,0.319239029,0.263852348,0.631844745,0.433767852,0.27671131,0.254636068,0.49822179,0.148623898,0.943840495,0.542665556,0.422923344,0.507855033,0.445582473,0.197067628,0.190833685,0.401697736,0.194733714,0.552914442,0.332403613,0.494633007,0.86827366,0.378548947,0.550655352,0.414825485,0.384456755,0.334098928,0.387096823,0.905564905,0.241399675,1.067968593,0.347340835,0.280732958,0.381318451,0.560033057,0.460612853,0.52769366,0.991346791,0.621436647,0.372720272,0.945415666,0.500830231,0.317263856,0.426062206,0.441864558,0.315150708,0.485776159,0.715789415,0.55797236,0.422809217,0.458358695,0.426296126,0.366202404,0.37544275,0.598841485,0.363773079
