SUB,R2-ET,NSE-ET,PBIAS-ET,R2-LAI,NSE-LAI,PBIAS-LAI,R2-NPPC,NSE-NPPC,PBIAS-NPPC,LULC
3159,0.888379743,0.860991428,8.2,0.925155702,0.904574651,-8.6,0.853491683,0.823875598,-2.4,WEWF
3160,0.661955431,0.387699585,5.6,0.832933296,0.511928222,49.8,0.818829414,0.792460598,22.6,CSRN
3161,0.752510519,0.647819813,17.5,0.693298543,0.645836492,30.9,0.684869609,0.304725582,76.8,CNRN
3162,0.691440884,0.455945365,10.4,0.732363087,0.518277545,54.5,0.63264413,0.532994729,45.5,CSRN
3163,0.650798827,0.609098959,4.4,0.837192003,0.836759115,2.9,0.850268819,0.845260941,2.1,CNRN
3164,0.783878261,0.760259392,16.5,0.811153322,0.763189271,-17.8,0.792381935,0.761378547,-5.8,ASEN
3165,0.742594198,0.726050297,-0.6,0.834096988,0.828255064,11.7,0.772423357,0.7396927,-4.5,SNYB
3166,0.893810717,0.871123597,3.3,0.931010646,0.92124121,-6.6,0.889522202,0.818071198,-14,ASWN
3167,0.54444284,0.42753109,7.2,0.881514149,0.874630963,2.9,0.882227905,0.871162088,-8.1,CNRN
3168,0.587027284,0.52448826,6.1,0.906424628,0.888299348,-2.7,0.838312788,0.742953033,-18.7,CNRN
3169,0.754447296,0.751325027,-0.7,0.788915493,0.734531228,33.1,0.851488934,0.532594518,62.4,CNRN
3170,0.807654395,0.784844856,-4.8,0.819862574,0.61756064,60.7,0.649247921,0.326310862,73.9,CSRN
3171,0.773698655,0.767301105,2.3,0.887081947,0.876515564,-3.6,0.829222602,0.806788413,18.3,CSRN
3172,0.589134728,0.526068234,8.4,0.164901832,-1.476690139,-68.2,0.006709486,-2.010123774,165.5,COAK
3173,0.820528223,0.328972178,-44.4,0.730345833,-2.17451189,132.4,0.853575817,-0.468440014,127.7,PNST
3174,0.8215911,0.729167571,-7.5,0.844756837,0.662070556,-35.8,0.84383604,0.773108723,-14.9,ASWN
3175,0.555373336,0.400095106,12.5,0.818733783,0.817080372,6.1,0.755777561,0.75037014,11.1,CNRN
3176,0.906649331,0.791414353,-8.5,0.830400527,0.810278159,13.2,0.85919068,0.760022501,-20,WEWF
3177,0.808961895,0.804754083,2,0.817989049,0.753000642,-21.9,0.860766122,0.855998049,8.4,WNAK
3178,0.834516457,0.81269673,15,0.831655549,0.74019106,-22.3,0.804676525,0.724359687,-16.6,ASEN
3179,0.690781598,0.454613026,6.3,0.775639854,0.617330203,52.3,0.608062371,0.470443044,57.3,CSRN
3180,0.841460412,0.835786335,4.5,0.567011196,0.548918909,5.4,0.778486477,0.609619792,43.6,PNST
3181,0.886493667,0.826656575,18.1,0.901100779,0.887070665,-7.4,0.82402292,0.811250408,-0.5,WCAK
3182,0.780472141,0.364879756,41.4,0.660766435,0.111704175,75.3,0.647582353,0.096699297,81.1,CNRN
3183,0.630391008,0.388256235,2.5,0.88768918,0.544746508,54.1,0.802240744,0.790060183,12.5,CSRN
3184,0.620684921,0.559709847,3.5,0.85150629,0.849866873,0.5,0.721911217,0.686160305,-12,CNRN
3185,0.674452141,0.670589327,-5.2,0.709421572,0.592119596,-34.7,0.891295683,0.811394819,-19.4,PNST
3186,0.827698063,0.604990717,29.5,0.755306823,-0.31878447,56.7,0.822166484,-5.938632292,221,PNST
3187,0.751414524,0.527934853,-26.4,0.258047689,0.155477557,-27.6,0.726631126,0.1012784,66.3,URBN
3188,0.832399946,0.82451492,-1.3,0.504550486,0.501922607,-3.7,0.766053541,0.752810296,5,PNST
3189,0.83122986,0.807774437,8.5,0.650734053,0.646749702,3,0.819535223,0.785586121,23.3,CNRN
3190,0.882621612,0.868768304,10,0.943482243,0.942771763,2.6,0.867548173,0.859726103,4.8,ASEN
3191,0.846539486,0.720120699,30.3,0.927423082,0.906534167,16.9,0.816729548,0.799092254,8.7,ASWN
3192,0.757943622,0.747382777,-2.1,0.785177052,0.624540297,-32.8,0.818181262,0.741029059,-18.9,WNAK
3193,0.620229246,0.449714931,2.3,0.700399431,0.599904661,33.4,0.604489682,0.594906885,14.3,CSRN
3194,0.719477633,0.472739221,-30.2,0.394125302,0.104114553,-49,0.835490114,0.791860755,-11.8,URBN
3195,0.656968416,0.634520589,2.3,0.916284035,0.886018717,-6.1,0.865217235,0.766613843,-18.6,CNRN
3196,0.778035055,0.696570871,-15.2,0.184068425,0.069380312,-23.6,0.729711906,0.106082494,69.4,URBN
3197,0.650592062,0.475486768,-1.6,0.817062149,0.396913306,56,0.691303294,0.637848926,32.2,CSRN
3198,0.73695537,0.714404326,5.2,0.810837026,0.810452261,-1.9,0.901817517,0.882781606,-3.5,SNYB
3199,0.860272891,0.831585584,18.1,0.91729322,0.916222184,0.5,0.840939526,0.8329029,12.3,ASEN
3200,0.628221451,0.595695348,-1.3,0.733989406,0.728154453,5.9,0.723844959,0.72184205,5,CNRN
3201,0.786894323,0.784891722,3.9,0.876723664,0.846032189,-14.4,0.849722355,0.788954264,-10.2,PNST
3202,0.292594216,0.26633874,14,0.051676684,-0.089244688,7.5,0.419698599,0.383734931,26.2,WEEF
3203,0.765943387,0.755652461,1.3,0.904517809,0.786012248,-22.9,0.75755122,0.74459118,15.9,ASWN
3204,0.732930843,0.408159607,-34,0.354571531,-0.046977549,-55.7,0.825238402,0.545559559,-38.2,URBN
3205,0.754147588,0.612776869,-23.1,0.308751667,0.0244011,-49.1,0.811944698,0.750790345,-14.1,URBN
3206,0.72436024,0.713822553,-1.7,0.86239583,0.84758092,0,0.813769106,0.793458179,1.9,CNRN
3207,0.819103371,0.811189733,-1.6,0.806746715,0.778301348,-12.2,0.803871498,0.71554214,-21.9,WNAK
3208,0.819047572,0.78343261,10.7,0.812537869,0.698367865,49.9,0.715572952,0.537321884,62.6,CSRN
3209,0.715120683,0.705363849,-1.1,0.856844715,0.749936879,-24.1,0.67485209,0.631822197,-8.1,FRED
3210,0.822875845,0.779924255,-10,0.78763466,0.678095482,-27.5,0.840672828,0.71344581,-25.8,WNAK
3211,0.727791034,0.377181946,26.2,0.849419597,0.845811775,4.8,0.875384064,0.851691947,18.9,CSRN
3212,0.522754072,-0.020865215,28.6,0.690554299,0.514889501,-35.5,0.873999206,0.784669542,-23.1,PSST
3213,0.801882192,0.764519466,-13.8,0.903304183,0.883808324,-10.2,0.619164831,0.590252309,7.7,WSAK
3214,0.828631197,0.771039152,-6.9,0.822153265,0.746881681,-1.5,0.705558092,0.679919157,17.7,PNST
3215,0.66107402,0.554547129,1.3,0.822198866,0.703716492,35.1,0.868439892,0.854311226,13,CSRN
3216,0.921681001,0.868586179,-3.1,0.903995693,0.880458319,-6.1,0.843660366,0.633584446,-32.9,ASWN
3217,0.651118728,0.636310565,3.9,0.207186464,-1.02610882,-60.1,0.058727717,-1.475889816,140.5,BOAK
3218,0.890176853,0.87798427,9,0.85704139,0.851664834,-2.9,0.805611347,0.758888309,-10.4,PNST
3219,0.820623059,0.812745564,6.9,0.784783717,0.753013407,-14.3,0.844965395,0.805796583,-0.3,PNST
3220,0.590781503,0.530044937,8.1,0.89490417,0.869843764,-7.1,0.845336558,0.816648838,-5.8,CNRN
3221,0.776393073,0.722312267,-12.8,0.85036964,0.65498123,57.5,0.670959069,0.381805938,67.6,CSRN
3222,0.876212604,0.824745481,7.4,0.845115736,0.804976652,16.2,0.719270807,0.712277704,-1.3,WCAK
3223,0.666982692,0.611858604,4.2,0.918789868,0.915082334,7.7,0.790304721,0.74423023,-12.1,CNRN
3224,0.822471927,0.806989392,13.5,0.914406876,0.91392542,-1.1,0.816164189,0.80749539,9.6,ASWN
3225,0.726360726,0.359415215,17.8,0.865638565,0.344250355,-41.8,0.781822515,0.76446493,-2,PSST
3226,0.709282328,0.67794362,2.8,0.893664698,0.886980276,8.2,0.728374114,0.704551277,-3.9,CNRN
3227,0.783180087,0.759425004,17,0.908934951,0.887302992,-13.5,0.781744398,0.764506119,19.9,ASWN
3228,0.713999631,0.640714886,3.9,0.787570596,0.668104068,47.5,0.640838526,0.574625952,40.1,CSRN
3229,0.574933556,0.496845833,4.9,0.897123003,0.89321963,2.1,0.917841233,0.866465795,-15,CNRN
3230,0.824348249,0.723450394,-19,0.911590742,0.791142188,-21.2,0.462149473,0.405170691,-23.6,WSAK
3231,0.756480223,0.638482007,14.3,0.78714787,0.751988047,26.5,0.847978654,0.768713592,39.3,CSRN
3232,0.795444404,0.674692476,6.8,0.814812712,0.800708742,4.9,0.632700924,0.61335644,14.5,SSYB
3233,0.743181728,0.714073531,7.6,0.762689149,0.758257002,0.2,0.797726134,0.779792607,1.3,CNRN
3234,0.855084111,0.855058793,-0.3,0.842984827,0.832708,5.3,0.862983535,0.823375546,27.3,CNRN
3235,0.715945398,0.405558343,21.8,0.880004472,0.878724915,-3.6,0.842305409,0.836057749,6,CSRN
3236,0.858162094,0.839015148,-3.1,0.82991697,0.822475974,10.7,0.768397639,0.743795271,3.4,PNST
3237,0.795180801,0.732082862,25.2,0.865051128,0.841826305,-10.1,0.761289663,0.685315972,-17.7,ASEN
3238,0.765669133,0.759381306,2.1,0.736770061,0.721280355,17.9,0.794008772,0.724724423,34.8,CNRN
3239,0.800770319,0.79878636,1,0.861935347,0.846550673,17.5,0.810960788,0.795088711,6,SNYB
3240,0.875042273,0.827595693,15.2,0.829264518,0.805355379,2.6,0.804481635,0.767505289,-8.7,PNST
3241,0.767066606,0.763163274,0.8,0.790251195,0.631981814,-33,0.843419184,0.781266529,-16.5,WNAK
3242,0.633408434,0.544919602,11.9,0.780279273,0.774516184,8.8,0.707274636,0.634732034,-19.6,CNRN
3243,0.839197347,0.832692497,1.1,0.78523814,0.783992655,3.5,0.844258078,0.810960141,-2.2,PNST
3244,0.75211057,0.573574037,-24.7,0.322915405,0.013520698,-50.2,0.794836519,0.732260284,-14.8,URBN
3245,0.753134593,0.749140677,-4.3,0.680665921,0.619551217,39.2,0.596863857,0.548160665,35.7,CSRN
3246,0.700393959,0.52710239,8.9,0.911701333,0.664099458,53.7,0.792333184,0.707478258,37.9,CSRN
3247,0.901314201,0.816774378,-17.9,0.838671422,0.70343944,24.7,0.846795293,0.643830283,50.7,PNST
3248,0.852295436,0.81548486,12.8,0.786590725,0.72828317,-15.1,0.839836215,0.774004724,30.1,PNST
3249,0.744023419,0.728331565,-1,0.84170114,0.808762551,26.4,0.823167111,0.797629381,23,CSRN
3250,0.851841814,0.83303975,12.4,0.780691541,0.735059238,-19.2,0.824697424,0.805654168,-3,PNST
3251,0.755352534,0.754741039,2.2,0.803750232,0.726522928,18.3,0.866691137,0.836900478,-3.9,CNRN
3252,0.825160629,0.759764681,7.7,0.925590293,0.872485745,-13.1,0.523815874,0.486399372,-18.2,PSST
3253,0.847964965,0.827833485,12.4,0.939362901,0.928030539,6.9,0.809571914,0.798621435,5.9,ASWN
3254,0.810083496,0.799614866,5.7,0.81996383,0.819486917,1.8,0.882732953,0.869611776,11,PNST
3255,0.775012822,0.756276253,8.6,0.694184895,0.660646516,1.7,0.826860894,0.823382639,2.9,PNST
3256,0.785755641,0.760252425,-11,0.917282403,0.678155321,-29.4,0.677104346,0.667063076,8.7,WSAK
3257,0.751770049,0.629746203,-20,0.326519887,0.23548738,-26.9,0.782147493,0.113071079,69.1,URBN
3258,0.574645441,0.501537746,9.9,0.789647595,0.786347427,2.3,0.758027984,0.727009611,-7.2,CNRN
3259,0.862200438,0.860986511,-0.5,0.833015103,0.822940207,7.5,0.834897695,0.816167848,10.4,CNRN
3260,0.719420503,0.694641728,4.6,0.808015688,0.80566999,-4,0.898084317,0.848785946,-10.5,CNRN
3261,0.810878463,0.80358774,-2.2,0.821916208,0.751354467,-22.4,0.820751036,0.73784325,-19.8,WNAK
3262,0.809664413,0.785715444,13.3,0.86025957,0.849767137,13.8,0.816183904,0.79088006,4.1,PNST
3263,0.642596666,0.614707424,3.8,0.885961304,0.878171924,-1.8,0.849950164,0.774639099,-16,CNRN
3264,0.856592906,0.837552986,-0.3,0.907264584,0.828933465,-21.2,0.862514405,0.808069026,-9.9,ASWN
3265,0.738840777,0.699336318,5.3,0.786950915,0.703749635,44.4,0.685602741,0.663966224,21.8,CSRN
3266,0.700700062,0.677193968,-8.7,0.883969826,0.317455965,-45.5,0.755524094,0.670986654,25.5,PSST
3267,0.536599436,0.37166691,15.8,0.810921725,0.810280229,3.2,0.711871854,0.704611905,0.1,CNRN
3268,0.585723445,0.523812362,4.7,0.896714993,0.895195858,4.1,0.883617191,0.832702302,-10.1,CNRN
3269,0.77434883,0.728509795,21.7,0.935448598,0.93311912,2,0.786718363,0.776038228,12.6,ASWN
3270,0.792005992,0.762937538,-6.5,0.778226362,0.517146102,69.3,0.593459,0.051988922,92.9,CSRN
3271,0.845444489,0.826466506,6.6,0.916630832,0.850436984,-18.2,0.809063583,0.762587766,-8.1,ASWN
3272,0.720743116,0.71084779,10.3,0.905716473,0.75565874,-26.9,0.733727418,0.716245576,19.8,ASWN
3273,0.807533788,0.806520694,2.2,0.674147368,0.645783895,2.2,0.832829183,0.828077963,8.2,CNRN
3274,0.706702189,0.442579882,20.3,0.885910088,0.878007134,-8.5,0.813325127,0.791513297,-7.2,CSRN
3275,0.906721025,0.881292348,3.4,0.946450076,0.943285963,4.5,0.878550674,0.857405105,-1.5,ASWN
3276,0.5808388,0.549383043,1.9,0.844708599,0.836207402,-0.8,0.76174064,0.704908681,-14,CNRN
3277,0.637069972,0.616592674,1.8,0.884944589,0.877507504,-3.9,0.841943221,0.755218458,-19.4,SNYB
3278,0.892222487,0.87320625,13.4,0.946994637,0.94312031,4.7,0.848981468,0.841955131,7.5,WEEF
3279,0.646099635,0.517526742,3.8,0.862187434,0.800529384,20.8,0.834471247,0.82546723,1.2,CSRN
3280,0.661626317,0.519335291,4.8,0.806387237,0.654200848,43.3,0.711400292,0.677390393,27.6,CSRN
3281,0.557038052,0.367546755,17.8,0.815638438,0.813468323,6.3,0.733692148,0.699407864,-6.9,CNRN
3282,0.820260954,0.813649535,0.8,0.753353285,0.714184129,-18.6,0.837888307,0.776771523,-14.3,PNST
3283,0.883302887,0.811094097,19.3,0.825534945,0.716685186,12.9,0.845017865,0.701947841,37.8,PNST
3284,0.597929975,0.537762063,2,0.888094426,0.88200645,4.3,0.902652121,0.900970055,0,CNRN
3285,0.820562397,0.600488482,31.8,0.821292535,-0.57955387,63.4,0.821786995,-6.501403201,228.5,PNST
3286,0.78242998,0.766755466,1.9,0.913233213,0.830681708,-24.2,0.813663364,0.801392149,16.8,ASWN
3287,0.864011648,0.846326091,-7,0.795733915,0.667147018,-30.7,0.881487705,0.876530869,8.5,PNST
3288,0.781622917,0.780137509,3.4,0.708123458,0.671415297,6.7,0.813824099,0.792181786,-5.3,PNST
3289,0.684345456,0.656380504,-0.1,0.869327421,0.867601636,5.9,0.865800698,0.82260044,-7.7,CNRN
3290,0.640691671,0.568186955,6.2,0.875252967,0.873973298,4.5,0.683836347,0.662692306,-8,CNRN
3291,0.874227579,0.838365672,14.6,0.823966134,0.809882746,-10.1,0.816989669,0.783853114,-7.4,PNST
3292,0.78783008,0.787156668,-1.2,0.764455624,0.741779579,8.5,0.790876248,0.769865958,15.2,CNRN
3293,0.838991544,0.814462419,13.3,0.43624103,0.369878491,-6,0.811389415,0.806338148,1.5,PNST
3294,0.870916088,0.844149422,16,0.886631366,0.88604025,2.6,0.812400535,0.79521754,6.5,ASWN
3295,0.578622446,-0.389564199,41.4,0.823554515,0.676094714,-32.1,0.873696116,0.787586231,-21.2,PSST
3296,0.614342079,-0.070766692,34.8,0.862137532,0.717568276,-29.2,0.854417494,0.812777826,-11.6,PSST
3297,0.84246292,0.822329463,-2.3,0.671500564,0.655761549,-2.6,0.811980848,0.773720603,0.1,PNST
3298,0.7706712,0.476498675,24.8,0.79669247,0.788032793,-1.5,0.775662983,0.746722349,18.9,SNYB
3299,0.786425356,0.75731823,4.5,0.871054468,0.847625996,22,0.734626446,0.607318471,44.1,CNRN
3300,0.617274447,0.571818335,6.1,0.858519205,0.855008575,-7.3,0.89951672,0.832845862,-19.1,CNRN
3301,0.765208465,0.744725994,5.6,0.872656366,0.861910845,-3.1,0.909974654,0.851126486,-11.3,CNRN
3302,0.563889594,-0.169396028,36.2,0.776286094,0.583778856,-35.4,0.895613813,0.788181017,-23.3,PSST
3303,0.590121081,0.062532643,29.1,0.852144474,0.720420539,-29.2,0.877358541,0.815627771,-16,PSST
3304,0.852775185,0.834614622,-0.1,0.91015559,0.904482975,-7.1,0.816788101,0.793057671,-3.4,CNRN
3305,0.725155532,0.669697261,4.7,0.872416801,0.86711141,10.7,0.862306313,0.820570317,-5.4,CNRN
3306,0.581146219,0.545250159,5.1,0.728332662,0.724200937,-7.4,0.773033063,0.72668188,-16.4,CNRN
3307,0.803351024,0.766644861,20.3,0.805915232,0.800208137,-8,0.806712898,0.783862405,-6,ASEN
3308,0.71787842,0.697311236,-4.6,0.840617972,0.807940656,25.6,0.794856827,0.77700495,17.9,CSRN
3309,0.751531445,0.673651501,13.2,0.710056965,0.698640146,15.8,0.632471647,0.509125896,44.7,CNRN
3310,0.754592404,0.720961134,2.9,0.873540457,0.857534854,18.6,0.770667996,0.756376847,4.3,CNRN
3311,0.83662805,0.022819439,-50.4,NA,NA,NA,NA,NA,NA,WATR
3312,0.785446156,0.784959896,1.5,0.696468361,0.67547366,18.1,0.785233781,0.71162791,37.8,CNRN
3313,0.531063474,0.3156952,19.8,0.442709818,0.163933944,31.5,0.479167546,0.38610251,38.7,WEEF
3314,0.780029767,0.739083739,-12.8,0.860029208,0.237769069,-48.8,0.763170832,0.707818724,-11.1,PSST
3315,0.85014938,0.830825153,2.4,0.860638735,0.849796112,-5.8,0.745299355,0.6555394,32.8,WCAK
3316,0.75658436,0.751217728,4,0.84746279,0.832349939,18.3,0.785453462,0.76961685,1.8,SNYB
3317,0.810061703,0.806827932,3.5,0.713912013,0.710191855,-0.8,0.827807428,0.82237289,6,PNST
3318,0.648782283,-0.321438292,42.3,0.82418012,0.715250102,-23.5,0.836425519,0.811602417,-6.7,PSST
3319,0.741998881,0.710789736,6.2,0.790303728,0.735572676,33,0.807118313,0.635687596,49.7,CNRN
3320,0.818094458,0.773438439,1.3,0.888596247,0.77197026,-23.5,0.836256207,0.817109672,0.6,PNST
3321,0.859426677,0.809352609,17.3,0.826716595,0.815788295,-2.5,0.820984085,0.793279365,-5.5,PNST
3322,0.879085589,0.852079022,8.6,0.94109369,0.940883891,1.5,0.836422555,0.809351372,-3,ASWN
3323,0.8707474,0.860391541,9.1,0.78403999,0.763160362,14,0.811059226,0.778347005,-3.4,PNST
3324,0.83309759,0.821636555,1.4,0.750933487,0.739561888,9.4,0.781828748,0.761128386,18.6,PNST
3325,0.682501316,0.435054037,4.8,0.854250011,0.595242993,47.1,0.799534973,0.780417334,19.3,CSRN
3326,0.628535017,0.572304009,7.6,0.793242002,0.793093515,1.1,0.824748203,0.79580506,-7.8,CNRN
3327,0.76532412,0.733259142,-11.1,0.841144725,0.435567078,-41.8,0.837614567,0.823413232,3.4,PSST
3328,0.753033641,0.73709921,3.8,0.77087905,0.767177223,-3.1,0.814376667,0.781463277,-6.5,CNRN
3329,0.802560799,0.757751865,-14.5,0.898618908,0.823146593,-18.1,0.685225572,0.655513797,9.9,WSAK
3330,0.657785387,0.593198018,5.2,0.918572532,0.917439823,0,0.861836312,0.83294078,-8.3,CNRN
3331,0.901678726,0.873061138,3.7,0.928173095,0.923310575,-1.1,0.887584175,0.811100772,-14.2,ASWN
3332,0.756172094,0.565124584,-22.2,0.21853052,-0.051960012,-50.1,0.710472851,0.62381952,-22,URBN
3333,0.651019141,0.501747008,2,0.795069228,0.604884262,35.2,0.803117679,0.795564197,12,SNYB
3334,0.733799324,0.59616097,10.4,0.801900591,0.781002769,-2.2,0.710409292,0.694309977,6.2,PSST
3335,0.666186331,0.378627762,-34,0.771835965,-0.219147025,-63.8,0.74851877,0.692474156,-13.9,WSAK
3336,0.837874923,0.833914928,5.5,0.843894631,0.83117797,-8.9,0.824110756,0.809198185,-4.4,CNRN
3337,0.828265867,0.768652818,-16.5,0.899893063,0.841756261,-15.5,0.582738128,0.572777676,-2.2,WSAK
3338,0.648783107,0.595439674,4.9,0.920554788,0.915843596,-4.4,0.885550598,0.790030222,-21.6,CNRN
3339,0.586609711,-0.750510881,52.2,0.870037654,0.748492437,-26.8,0.882841851,0.830381881,-13,PSST
3340,0.627697727,0.518578715,-1.9,0.84955132,0.806383258,20.5,0.865197474,0.84849749,3.1,CSRN
3341,0.770002216,0.73300272,-13.3,0.885004931,0.84084613,-14.9,0.637924084,0.60213675,7.3,WSAK
3342,0.811039331,0.793870383,-7.5,0.748459526,0.345915291,87.9,0.389518191,0.109051616,73.7,SSYB
3343,0.900721346,0.825397305,-7.9,0.919937842,0.816209552,-14.3,0.831100876,0.751502946,-12.9,PNST
3344,0.786089326,0.499783541,-30.5,0.895508525,-0.051507775,-59.8,0.736364718,0.57434049,-26.2,WSAK
3345,0.797563166,0.734031435,25.1,0.862171025,0.795934384,-18.2,0.793090335,0.730933206,-12.6,ASEN
3346,0.910121673,0.890403195,0.9,0.859890702,0.855629833,7,0.814540436,0.790593773,20.3,PNST
3347,0.773247497,0.757314666,7.6,0.88355034,0.819529674,-20.5,0.793801507,0.748596072,-8.8,FRED
3348,0.798126615,0.69751023,-8.4,0.905394532,0.69788762,-30.3,0.781630671,0.704100755,-10.9,FRED
3349,0.795002812,0.757372908,14.3,0.657493674,0.429608423,44.8,0.67427174,0.571250206,39.4,CNRN
3350,0.877866908,0.866314504,9.9,0.892622508,0.889028952,3.1,0.826941063,0.796960456,1.2,ASWN
3351,0.908520713,0.885521362,4.1,0.894261199,0.882819754,-2.6,0.847895708,0.808800103,-1.5,ASWN
3352,0.611177824,0.55449757,5.6,0.937945442,0.918592788,-5.1,0.856161532,0.741582487,-22.9,CNRN
3353,0.613248419,0.448818766,0.5,0.850182341,0.74920642,29.3,0.838502826,0.827284432,8.7,CSRN
3354,0.848110869,0.832622835,-0.2,0.929562749,0.685107275,-28.3,0.647679884,0.596933949,-16.8,PSST
3355,0.677729979,0.557370256,8.6,0.637966009,0.58472714,37.3,0.482783231,0.46154331,25,CSRN
3356,0.628171157,0.35998647,8.2,0.821948689,0.543909386,41.5,0.809365019,0.756781056,27.6,CSRN
3357,0.644612512,0.431692925,-0.1,0.86408488,0.422820021,57,0.793085661,0.691874521,38.5,CSRN
3358,0.893294723,0.872638718,14.4,0.887338866,0.88654658,2.4,0.805541505,0.758240389,-8,ASWN
3359,0.609406096,0.565388502,-1.5,0.808054898,0.783036077,22.1,0.594894264,0.587588328,14.3,CNRN
3360,0.624794949,0.506929461,-0.3,0.829672905,0.799061893,16.1,0.864043219,0.842504969,-1.3,SNYB
3361,0.606079366,0.539459696,9.2,0.886739136,0.881800586,-6.6,0.884297763,0.790512821,-22.6,CNRN
3362,0.760493296,0.755721863,-0.4,0.80170603,0.79133357,0.9,0.806286989,0.772198964,-4.4,SNYB
3363,0.852934793,0.852777676,0,0.74438871,0.716692181,-10,0.795665692,0.749476663,-6,PNST
3364,0.897371276,0.859367747,-5,0.915191139,0.815035127,-15.5,0.834759161,0.762145212,-9.4,PNST
3365,0.894439424,0.88148768,-7.6,0.943034307,0.821858565,28.8,0.829691444,0.377109923,68.9,WEEF
3366,0.53497349,0.064566613,25.7,0.812855181,0.663266954,-31.4,0.850980323,0.799800412,-13.3,PSST
3367,0.775269205,0.772997482,2.3,0.785359484,0.74518195,30.3,0.736372953,0.676732913,36.7,CNRN
3368,0.798244081,0.750195297,-15.4,0.893472781,0.868006358,-11.8,0.64063007,0.600255541,7.7,WSAK
3369,0.68707471,0.628528544,2.3,0.777036407,0.730037407,27.6,0.72082182,0.705607878,9.4,CSRN
3370,0.80023587,0.785212832,6,0.875071081,0.808731736,39,0.731364101,0.691102028,3.6,CSRN
3371,0.856573481,0.829353893,17.7,0.908942267,0.907349883,-0.5,0.822443201,0.814421461,2.1,ASEN
3372,0.834621764,0.819992286,8.3,0.928041579,0.923610385,-5.9,0.812364464,0.800492297,9.8,ASWN
3373,0.743685177,0.717862199,10.4,0.7230794,0.700519257,-2.8,0.861427707,0.844900421,-2.6,CNRN
3374,0.776414752,0.77320946,-3.4,0.875730303,0.869950662,1.1,0.830928887,0.782503141,24.7,CSRN
3375,0.810214186,0.796100463,12.3,0.912307924,0.896465561,-9.4,0.790977934,0.779866002,13.3,ASWN
3376,0.719029411,0.621136634,-2,0.877855136,0.59911012,62.3,0.722679171,0.531124673,56.6,CSRN
3377,0.627247274,0.445165162,0.7,0.863623123,0.720601976,33.6,0.84753643,0.834470916,8.3,CSRN
3378,0.863382189,0.855550046,5.9,0.735581893,0.719171581,7.3,0.80602958,0.773449195,-3,PNST
